id,amount,description,card_type,date,time,bank,full_email,category,created_at
791,48.92,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-08-12,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
792,10.75,"AMAZON PRIME FR PARIS FRA","MBNA Credit",2024-08-12,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
793,40.0,"SHELL C81580 LAVAL QC","MBNA Credit",2024-08-12,,mbna_credit,"No email content",Transport,"2025-02-21 15:41:17"
794,1235.37,"CENTRE VETERINAIRE LAVAL QC","MBNA Credit",2024-08-19,,mbna_credit,"No email content",Vet,"2025-02-21 15:41:17"
795,31.03,"GOOGLE *ONE AI Premium 650-253-0000 NS","MBNA Credit",2024-08-19,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
796,18.27,"MCDONALD'S #41226 LAVAL QC","MBNA Credit",2024-08-21,,mbna_credit,"No email content",Restaurant,"2025-02-21 15:41:17"
797,2035.36,"TELUQ 888-843-4333 QC","MBNA Credit",2024-08-23,,mbna_credit,"No email content",Education,"2025-02-21 15:41:17"
798,69.27,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-08-26,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
799,4.64,"BOULANGERIE PATISSERIE LAVAL QC","MBNA Credit",2024-08-26,,mbna_credit,"No email content",Food,"2025-02-21 15:41:17"
800,103.99,"GYU-KAKU BBQ JAPONAIS MONTREAL QC","MBNA Credit",2024-08-26,,mbna_credit,"No email content",Restaurant,"2025-02-21 15:41:17"
801,90.81,"MAXI #8634 LAVAL QC","MBNA Credit",2024-08-26,,mbna_credit,"No email content",Groceries,"2025-02-21 15:41:17"
802,40.0,"SHELL C03024 MONTREAL QC","MBNA Credit",2024-08-27,,mbna_credit,"No email content",Transport,"2025-02-21 15:41:17"
803,24.0,"AEROPORTS DE MONTREAL DORVAL QC","MBNA Credit",2024-08-27,,mbna_credit,"No email content",Travel,"2025-02-21 15:41:17"
804,64.02,"MAXI #8634 LAVAL QC","MBNA Credit",2024-08-27,,mbna_credit,"No email content",Groceries,"2025-02-21 15:41:17"
805,146.94,"ORLEANS EXPRESS QUEBEC CITY MQC","MBNA Credit",2024-08-27,,mbna_credit,"No email content",Transport,"2025-02-21 15:41:17"
806,19.98,"MCDONALD'S #41226 LAVAL QC","MBNA Credit",2024-08-29,,mbna_credit,"No email content",Restaurant,"2025-02-21 15:41:17"
807,54.29,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-09-03,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
808,11.19,"MCDONALD'S #41226 LAVAL QC","MBNA Credit",2024-09-03,,mbna_credit,"No email content",Restaurant,"2025-02-21 15:41:17"
809,59.09,"JEAN COUTU 100 LAVAL QC","MBNA Credit",2024-09-03,,mbna_credit,"No email content",Convenience,"2025-02-21 15:41:17"
810,10.78,"AMAZON PRIME FR PARIS FRA","MBNA Credit",2024-09-11,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
811,11.49,"UBER* ONE TORONTO ON","MBNA Credit",2024-09-17,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
812,31.03,"GOOGLE *ONE AI Premium 650-253-0000 NS","MBNA Credit",2024-09-17,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
813,19.63,"MCDONALD'S #41226 LAVAL QC","MBNA Credit",2024-09-19,,mbna_credit,"No email content",Restaurant,"2025-02-21 15:41:17"
814,24.81,"LSP*LS FiveGuys 1970 Laval QC","MBNA Credit",2024-09-23,,mbna_credit,"No email content",Restaurant,"2025-02-21 15:41:17"
815,133.36,"MAXI #8634 LAVAL QC","MBNA Credit",2024-09-24,,mbna_credit,"No email content",Groceries,"2025-02-21 15:41:17"
816,54.29,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-10-01,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
817,94.54,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-10-07,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
818,6.66,"OCULUS * Menlo Park CA","MBNA Credit",2024-10-07,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
819,47.66,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-10-11,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
820,10.75,"AMAZON PRIME FR PARIS FRA","MBNA Credit",2024-10-11,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
821,53.21,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-10-15,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
822,58.48,"MAXI #8634 LAVAL QC","MBNA Credit",2024-10-15,,mbna_credit,"No email content",Groceries,"2025-02-21 15:41:17"
823,31.03,"GOOGLE *ONE AI Premium 650-253-0000 NS","MBNA Credit",2024-10-17,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
824,52.63,"UBER* EATS TORONTO ON","MBNA Credit",2024-10-21,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
825,11.49,"UBER CANADA/UBERONE TORONTO ON","MBNA Credit",2024-10-21,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
826,71.88,"MAXI #8634 LAVAL QC","MBNA Credit",2024-10-22,,mbna_credit,"No email content",Groceries,"2025-02-21 15:41:17"
827,52.76,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-10-28,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
828,100.73,"DAVIDsTEA 008 Laval QC","MBNA Credit",2024-10-28,,mbna_credit,"No email content",Groceries,"2025-02-21 15:41:17"
829,42.37,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-10-30,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
830,6.08,"Microsoft*Store Mississauga ON","MBNA Credit",2024-10-31,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
831,3.5,"JEAN COUTU 100 LAVAL QC","MBNA Credit",2024-10-31,,mbna_credit,"No email content",Convenience,"2025-02-21 15:41:17"
832,262.14,"Scandinave Spa Montreal QC","MBNA Credit",2024-11-04,,mbna_credit,"No email content",Entertainment,"2025-02-21 15:41:17"
833,78.43,"CROISIERES AML MTL MONTREAL QC","MBNA Credit",2024-11-04,,mbna_credit,"No email content",Entertainment,"2025-02-21 15:41:17"
834,6.66,"OCULUS *9LVJFDL2B2 Menlo Park CA","MBNA Credit",2024-11-06,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
835,53.77,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-11-12,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
836,10.74,"AMAZON PRIME FR PARIS FRA","MBNA Credit",2024-11-12,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
837,33.49,"UBER CANADA/UBERTRIP TORONTO ON","MBNA Credit",2024-11-12,,mbna_credit,"No email content",Transport,"2025-02-21 15:41:17"
838,42.67,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-11-14,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
839,154.85,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-11-18,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
840,31.03,"GOOGLE *ONE AI Premium 650-253-0000 NS","MBNA Credit",2024-11-18,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
841,54.64,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-11-25,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
842,11.49,"UBER* ONE TORONTO ON","MBNA Credit",2024-11-25,,mbna_credit,"No email content",Subscription,"2025-02-21 15:41:17"
843,56.44,"MAXI #8634 LAVAL QC","MBNA Credit",2024-11-25,,mbna_credit,"No email content",Groceries,"2025-02-21 15:41:17"
844,30.0,"ULTRAMAR #247 SAINT-LEONARD QC","MBNA Credit",2024-12-02,,mbna_credit,"No email content",Transport,"2025-02-21 15:41:17"
845,20.0,"ULTRAMAR #247 SAINT-LEONARD QC","MBNA Credit",2024-12-02,,mbna_credit,"No email content",Transport,"2025-02-21 15:41:17"
846,53.99,"UBER CANADA/UBEREATS TORONTO ON","MBNA Credit",2024-12-02,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
847,32.32,"UBER CANADA/UBERTRIP TORONTO ON","MBNA Credit",2024-12-02,,mbna_credit,"No email content","Food Delivery","2025-02-21 15:41:17"
935,30.0,"PARC INDIGO - NO CMO00QUEBECQC",CapitalONE,2024-01-05,,capital_one_credit,"No email content",Transport,"2025-02-22 05:57:55"
936,8.07,"AGENCE DE MOBILITE DURMONTREALQC",CapitalONE,2024-01-05,,capital_one_credit,"No email content",Transport,"2025-02-22 05:57:55"
937,119.32,"MAXI #8634LAVALQC",CapitalONE,2024-01-23,,capital_one_credit,"No email content",Groceries,"2025-02-22 05:57:55"
938,31.87,"CHATGPT SUBSCRIPTION SAN FRANCISCOCA",CapitalONE,2024-02-22,,capital_one_credit,"No email content",Subscription,"2025-02-22 05:57:55"
939,7.3,"AGENCE DE MOBILITE DURMONTREALQC",CapitalONE,2024-03-02,,capital_one_credit,"No email content",Transport,"2025-02-22 05:57:55"
940,28.74,"IVORIAN SPIRITMONTREALQC",CapitalONE,2024-03-12,,capital_one_credit,"No email content",Groceries,"2025-02-22 05:57:55"
941,33.12,"BOULANGERIE PATISSERIELavalQC",CapitalONE,2024-03-16,,capital_one_credit,"No email content",Food,"2025-02-22 05:57:55"
942,32.08,"CHATGPT SUBSCRIPTION SAN FRANCISCOCA",CapitalONE,2024-03-22,,capital_one_credit,"No email content",Subscription,"2025-02-22 05:57:55"
943,4.0,"DEPANNEUR ULTRALavalQC",CapitalONE,2024-04-11,,capital_one_credit,"No email content",Convenience,"2025-02-22 05:57:55"
944,7.05,"DEPANNEUR ULTRALavalQC",CapitalONE,2024-04-11,,capital_one_credit,"No email content",Convenience,"2025-02-22 05:57:55"
945,5.25,"AGENCE DE MOBILITE DURMONTREALQC",CapitalONE,2024-04-16,,capital_one_credit,"No email content",Transport,"2025-02-22 05:57:55"
946,32.44,"CHATGPT SUBSCRIPTION SAN FRANCISCOCA",CapitalONE,2024-04-22,,capital_one_credit,"No email content",Subscription,"2025-02-22 05:57:55"
947,4.05,"MTA*NYCT PAYGONEW YORKNY",CapitalONE,2024-05-19,,capital_one_credit,"No email content",Transport,"2025-02-22 05:57:55"
948,4.05,"MTA*NYCT PAYGONEW YORKNY",CapitalONE,2024-05-19,,capital_one_credit,"No email content",Transport,"2025-02-22 05:57:55"
949,4.05,"MTA*NYCT PAYGONEW YORKNY",CapitalONE,2024-05-19,,capital_one_credit,"No email content",Transport,"2025-02-22 05:57:55"
950,256.96,"A RACINE ET FILS LTEE LACOLLEQC",CapitalONE,2024-05-21,,capital_one_credit,"No email content",Travel,"2025-02-22 05:57:55"
951,32.25,"OPENAI *CHATGPT SUBSCRIPTION SAN FRANCISCOCA",CapitalONE,2024-05-22,,capital_one_credit,"No email content",Subscription,"2025-02-22 05:57:55"
952,32.34,"OPENAI *CHATGPT SUBSCRIPTION SAN FRANCISCOCA",CapitalONE,2024-06-22,,capital_one_credit,"No email content",Subscription,"2025-02-22 05:57:55"
953,7.46,"MCDONALD'S #41226LAVALQC",CapitalONE,2024-07-01,,capital_one_credit,"No email content","Fast Food","2025-02-22 05:57:55"
954,32.48,"OPENAI *CHATGPT SUBSCRIPTION SAN FRANCISCOCA",CapitalONE,2024-07-22,,capital_one_credit,"No email content",Subscription,"2025-02-22 05:57:55"
955,146.81,"MAXI #8634LAVALQC",CapitalONE,2024-07-24,,capital_one_credit,"No email content",Groceries,"2025-02-22 05:57:55"
956,30.0,"SHELL C03122MONTREALQC",CapitalONE,2024-07-25,,capital_one_credit,"No email content",Transport,"2025-02-22 05:57:55"
957,122.11,"L AVENUE LAVALLAVALQC",CapitalONE,2024-07-28,,capital_one_credit,"No email content",Shopping,"2025-02-22 05:57:55"
958,105.2,"MAXI #8634LAVALQC",CapitalONE,2024-07-29,,capital_one_credit,"No email content",Groceries,"2025-02-22 05:57:55"
959,55.78,"MAXI #8634LAVALQC",CapitalONE,2024-07-29,,capital_one_credit,"No email content",Groceries,"2025-02-22 05:57:55"
960,48.82,"MCDONALD'S #41226LAVALQC",CapitalONE,2024-08-03,,capital_one_credit,"No email content","Fast Food","2025-02-22 05:57:55"
961,57.86,"MAXI #8634LAVALQC",CapitalONE,2024-08-11,,capital_one_credit,"No email content",Groceries,"2025-02-22 05:57:55"
962,23.44,"JEAN COUTU 100LAVALQC",CapitalONE,2024-08-15,,capital_one_credit,"No email content",Convenience,"2025-02-22 05:57:55"
963,63.24,"BELL CANADA (OB)MONTREALQC",CapitalONE,2024-08-16,,capital_one_credit,"No email content",Telecommunications,"2025-02-22 05:57:55"
964,32.11,"OPENAI *CHATGPT SUBSCRIPTION SAN FRANCISCOCA",CapitalONE,2024-08-22,,capital_one_credit,"No email content",Subscription,"2025-02-22 05:57:55"
965,3.11,"AGENCE DE MOBILITE DURMONTREALQC",CapitalONE,2024-08-30,,capital_one_credit,"No email content",Transport,"2025-02-22 05:57:55"
966,63.24,"BELL CANADA (OB)MONTREALQC",CapitalONE,2024-09-08,,capital_one_credit,"No email content",Telecommunications,"2025-02-22 05:57:55"
967,54.46,"SHELL C10225LAVALQC",CapitalONE,2024-09-22,,capital_one_credit,"No email content",Transport,"2025-02-22 05:57:55"
968,32.04,"OPENAI *CHATGPT SUBSCRIPTION SAN FRANCISCOCA",CapitalONE,2024-09-22,,capital_one_credit,"No email content",Subscription,"2025-02-22 05:57:55"
969,84.0,TELUQ888-843-4333QC,CapitalONE,2024-09-24,,capital_one_credit,"No email content",Education,"2025-02-22 05:57:55"
970,108.92,"ANIMANIA LAVALLAVALQC",CapitalONE,2024-10-07,,capital_one_credit,"No email content",Vet,"2025-02-22 05:57:55"
971,9.25,"TOM-Americas BBQMontrealQC",CapitalONE,2024-10-12,,capital_one_credit,"No email content","Fast Food","2025-02-22 05:57:55"
972,43.71,"MAXI #8634LAVALQC",CapitalONE,2024-10-14,,capital_one_credit,"No email content",Groceries,"2025-02-22 05:57:55"
973,62.31,"MAXI #8634LAVALQC",CapitalONE,2024-10-14,,capital_one_credit,"No email content",Groceries,"2025-02-22 05:57:55"
974,8.57,"AGENCE DE MOBILITE DURMONTREALQC",CapitalONE,2024-10-14,,capital_one_credit,"No email content",Transport,"2025-02-22 05:57:55"
975,6.33,"KANGARIDE/AMIGO EXPRESMONTREALQC",CapitalONE,2024-10-15,,capital_one_credit,"No email content",Miscellaneous,"2025-02-22 05:57:55"
976,30.0,"KANGARIDE/AMIGO EXPRESVERDUNQC",CapitalONE,2024-10-17,,capital_one_credit,"No email content",Miscellaneous,"2025-02-22 05:57:55"
977,14.4,"MCDONALD'S #41226LAVALQC",CapitalONE,2024-10-19,,capital_one_credit,"No email content","Fast Food","2025-02-22 05:57:55"
978,63.24,"BELL CANADA (OB)MONTREALQC",CapitalONE,2024-10-21,,capital_one_credit,"No email content",Telecommunications,"2025-02-22 05:57:55"
979,32.65,"OPENAI *CHATGPT SUBSCRSAN FRANCISCOCA",CapitalONE,2024-10-22,,capital_one_credit,"No email content",Subscription,"2025-02-22 05:57:55"
980,63.24,"BELL CANADA (OB)MONTREALQC",CapitalONE,2024-11-04,,capital_one_credit,"No email content",Telecommunications,"2025-02-22 05:57:55"
981,47.21,"JEAN COUTU 100LAVALQC",CapitalONE,2024-11-18,,capital_one_credit,"No email content",Convenience,"2025-02-22 05:57:55"
982,33.06,"OPENAI *CHATGPT SUBSCRSAN FRANCISCOCA",CapitalONE,2024-11-22,,capital_one_credit,"No email content",Subscription,"2025-02-22 05:57:55"
983,29.88,"AdobeSan JoseCA",CapitalONE,2024-11-25,,capital_one_credit,"No email content",Subscription,"2025-02-22 05:57:55"
984,329.93,"ENTERPRISE CANADA C722SAINT-LEONARDQC",CapitalONE,2024-11-30,,capital_one_credit,"No email content",Transport,"2025-02-22 05:57:55"
3987,7.21,"EXTENSION MOBIL","debit card",2025-02-10,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
3988,4.64,"TIM HORTONS #60","debit card",2025-02-10,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
3989,9.99,"THE ATHLETIC","debit card",2025-02-07,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
3990,93.14,"MAXI #8634","debit card",2025-02-05,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
3991,1.25,"MAXI #8634","debit card",2025-02-05,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
3992,174.61,"PRYSM ASSURANCE GENERALE","debit card",2025-02-03,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
3993,0.38,"Overdraft Interest Charge","debit card",2025-01-31,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
3994,5.0,"Overdraft Fee","debit card",2025-01-31,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
3995,16.95,"Monthly Service Charge","debit card",2025-01-31,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
3996,271.38,"CIAL FAIRSTONE FINANCIAL","debit card",2025-01-30,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
3997,447.91,"VERS PRT BRC","debit card",2025-01-29,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
3998,1350.0,"E-Transfer to loyer Trembles nouveau","debit card",2025-01-28,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
3999,1091.59,"Internal Transfer","debit card",2025-01-27,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4000,3.08,"WALMART STORE","debit card",2025-01-27,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4001,100.0,"Bill Payment - FAIRSTONE - RETAIL FINANC","debit card",2025-01-27,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4002,25.0,"SOCIETE DU VIEU","debit card",2025-01-27,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4003,50.0,"KOHO FINANCIAL","debit card",2025-01-27,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4004,110.0,"E-Transfer to Youlahia","debit card",2025-01-23,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4005,0.1,"StuDocuCOM 0.10","debit card",2025-01-20,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4006,10.35,"MAXI #8634","debit card",2025-01-20,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4007,112.93,"MAXI #8634","debit card",2025-01-20,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4008,66.0,"COURSERA.ORG 66.00","debit card",2025-01-20,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4009,52.36,"VIRGIN PLUS","debit card",2025-01-17,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4010,29.45,"NETLIFY 19.99","debit card",2025-01-16,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4011,250.0,"Bill Payment - FAIRSTONE - RETAIL FINANC","debit card",2025-01-14,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4012,11.0,TELUQ,"debit card",2025-01-13,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4013,44.83,"ADOBE 44.83","debit card",2025-01-13,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4014,7.24,"EXTENSION MOBIL","debit card",2025-01-10,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4015,20.76,"RESTAURANT ALI","debit card",2025-01-09,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4016,41.18,"RESUME.CO 27.88","debit card",2025-01-09,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4017,110.0,"E-Transfer to Youlahia","debit card",2025-01-09,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4018,1587.7,TELUQ,"debit card",2025-01-07,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4019,50.0,"KOHO FINANCIAL","debit card",2025-01-07,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4020,9.99,"THE ATHLETIC","debit card",2025-01-07,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4021,306.0,"Bill Payment - MASTERCARD, NEO FIN. WORL","debit card",2025-01-06,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4022,900.0,"Bill Payment - MASTERCARD, MBNA CANADA B","debit card",2025-01-06,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4023,200.0,"Bill Payment - MASTERCARD, CAPITAL ONE","debit card",2025-01-06,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4024,62.78,"MAXI #8634","debit card",2025-01-06,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4025,174.61,"PRYSM ASSURANCE GENERALE","debit card",2025-01-03,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4026,16.95,"Monthly Service Charge","debit card",2024-12-31,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4027,447.91,"VERS PRT BRC","debit card",2024-12-31,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4028,470.24,Sendwave,"debit card",2024-12-31,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4029,2.0,"Electronic Funds Transfer NETWORK TRANSACTION FEE ATM-CANADA/GAB-CANADA","debit card",2024-12-30,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4030,271.38,"CIAL FAIRSTONE FINANCIAL","debit card",2024-12-30,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4031,103.99,"Automated Banking Machine ATM WITHDRAWAL INTERAC/TNS SCD 1127","debit card",2024-12-30,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4032,1350.0,"E-Transfer to loyer Trembles nouveau","debit card",2024-12-30,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4033,46.31,"MAXI #8634","debit card",2024-12-30,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4034,12.0,"JOE'S PANINI","debit card",2024-12-30,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4035,471.62,Sendwave,"debit card",2024-12-27,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4036,150.0,"E-Transfer to Youlahia","debit card",2024-12-27,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4037,7.36,"MCDONALD'S #412","debit card",2024-12-27,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4038,18.01,"MCDONALD'S #412","debit card",2024-12-27,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4039,101.81,"SAFE BAG","debit card",2024-12-27,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4040,61.19,Sendwave,"debit card",2024-12-23,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4041,250.0,"Bill Payment - FAIRSTONE - RETAIL FINANC","debit card",2024-12-23,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4042,20.0,"LE CIRCUIT ELEC","debit card",2024-12-23,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4043,20.76,"RESTAURANT ALI","debit card",2024-12-20,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4044,93.7,Sendwave,"debit card",2024-12-20,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4045,66.0,"COURSERA.ORG 66.00","debit card",2024-12-18,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4046,20.0,"LE CIRCUIT ELEC","debit card",2024-12-18,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4047,4.07,"VIRGIN PLUS","debit card",2024-12-17,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4048,12.75,"MCDONALD'S #412","debit card",2024-12-16,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4049,10.0,"LE CIRCUIT ELEC","debit card",2024-12-16,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4050,84.0,TELUQ,"debit card",2024-12-16,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4051,84.0,TELUQ,"debit card",2024-12-16,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4052,44.83,"Adobe Inc 44.83","debit card",2024-12-13,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4053,84.0,TELUQ,"debit card",2024-12-13,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4054,84.0,TELUQ,"debit card",2024-12-13,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4055,110.0,"E-Transfer to Youlahia","debit card",2024-12-12,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4056,200.0,"Bill Payment - MASTERCARD, CAPITAL ONE","debit card",2024-12-11,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4057,72.2,"MAXI #8634","debit card",2024-12-11,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4058,224.0,"Bill Payment - MASTERCARD, MBNA CANADA B","debit card",2024-12-10,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4059,170.0,"Bill Payment - MASTERCARD, NEO FIN. WORL","debit card",2024-12-10,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4060,260.0,"Bill Payment - MASTERCARD, NEO FINANCIAL","debit card",2024-12-10,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4061,500.0,"Bill Payment - MASTERCARD, CAPITAL ONE","debit card",2024-12-10,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4062,1166.36,"Internal Transfer","debit card",2024-12-10,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4063,40.52,"RESUME.CO 27.88","debit card",2024-12-10,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4064,7.12,"EXTENSION MOBIL","debit card",2024-12-10,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4065,9.99,"THE ATHLETIC","debit card",2024-12-09,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4066,400.0,"Internal Transfer","debit card",2024-12-06,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4067,500.0,"Bill Payment - MASTERCARD, NEO FINANCIAL","debit card",2024-12-06,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4068,43.23,"WWW.COURSEHERO. 29.95","debit card",2024-12-06,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4069,9.92,"MCDONALD'S #412","debit card",2024-12-05,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4070,9.92,"MCDONALD'S #412","debit card",2024-12-04,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4071,9.92,"MCDONALD'S #412","debit card",2024-12-03,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4072,5.6,"BOULANGERIE PAT","debit card",2024-12-03,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4073,174.55,"PRYSM ASSURANCE GENERALE","debit card",2024-12-02,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4074,17.25,"LE CIRCUIT ELEC","debit card",2024-12-02,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4075,1350.0,"E-Transfer to loyer Trembles","debit card",2024-12-02,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
4076,300.0,"Bill Payment - MASTERCARD, NEO FINANCIAL","debit card",2024-12-02,,cibc_debit,"",Uncategorized,"2025-06-15 17:33:29"
